Date,Open,High,Low,Close,Adj Close,Volume
42396,70.870003,72.199997,70,70.650002,70.240654,2873000
42397,71.150002,71.849998,69.389999,70.279999,69.872787,2555000
42398,71.540001,74.790001,70.75,74.779999,74.346718,3535900
42401,73.940002,76.940002,73.720001,76.339996,75.897675,3018700
42402,75.169998,75.529999,72.32,72.879997,72.457726,3694800
42403,73.529999,73.760002,69.239998,70.779999,70.369888,5659400
42404,74.209999,77,71.790001,76.309998,75.867851,10308300
42405,75.459999,76.489998,70.370003,70.699997,70.290352,4636000
42408,69.07,69.389999,62.419998,64,63.629177,10308500
42409,61.66,66.849998,61.610001,65.540001,65.160255,5345400
42410,66.150002,68.169998,65.709999,66.150002,65.766724,5712800
42411,64.620003,66.709999,64.449997,65.07,64.692978,4432500
42412,66.150002,67.809998,64.75,67.300003,66.910065,3073800
42416,68.900002,69.980003,67.910004,69.440002,69.037666,3921500
42417,69.93,71.769997,69.059998,70.349998,69.94239,4388200
42418,70.440002,70.629997,67.43,67.599998,67.208321,5764800
42419,67.330002,67.330002,66.029999,66.470001,66.084869,4105500
42422,67.150002,69.989998,67,69.910004,69.504936,3631400
42423,70,70.050003,68.169998,68.239998,67.844604,2433700
42424,67.480003,70.150002,66.669998,70.010002,69.604355,2874000
42425,70.540001,70.940002,68.129997,70.900002,70.489197,2725600
42426,71.489998,72.510002,70.879997,72.230003,71.811493,2827300
42429,72.559998,73.400002,71.029999,71.239998,70.827225,2805500
42430,72,74.620003,71.099998,74.230003,73.799904,3610400
42431,74.25,75.919998,74.230003,75.550003,75.112259,2994100
42432,75.650002,75.730003,73.599998,74.519997,74.088226,2671800
42433,75.660004,78.440002,75.389999,76.629997,76.185997,4278700
42436,76.57,78.32,75.440002,76.980003,76.533974,3721800
42437,76.209999,76.790001,74.519997,75.480003,75.042664,2905500
42438,75.559998,76.980003,74.400002,76.730003,76.285423,2803900
42439,77.419998,78.440002,75.389999,77.220001,76.772583,2690300
42440,78.010002,78.389999,77.220001,78.099998,77.647476,3944200
42443,78,79.230003,77.449997,78.809998,78.353363,2373000
42444,78.5,79.220001,77.25,79.07,78.611862,4006800
42445,78.449997,80.099998,78.190002,79.889999,79.427109,4340200
42446,79.160004,81.400002,79.160004,81.220001,80.749405,3757700
42447,81.449997,83.470001,81.239998,83.379997,82.896881,4420800
42450,82.690002,83.599998,81.910004,82.75,82.270538,2140500
42451,81.699997,83.120003,81.389999,83.059998,82.578743,1957400
42452,83.25,83.339996,81.139999,81.220001,80.749405,2043200
42453,80.5,81.32,79.559998,81.25,80.779228,2743400
42457,81.510002,81.760002,79.93,80.870003,80.401436,1402000
42458,80.440002,81.970001,79.440002,81.690002,81.216682,2768000
42459,80.989998,82.099998,80.940002,81.75,81.276329,4776700
42460,81.639999,81.93,80.510002,81.07,80.600273,4030100
42461,80.209999,82.190002,80.050003,82.050003,81.5746,2544400
42464,81.199997,82.480003,80.870003,81.57,81.097374,2001500
42465,80.589996,81.790001,80.400002,81.120003,80.649986,1878300
42466,80.519997,83.169998,80.519997,83.019997,82.538971,1845300
42467,82.5,82.699997,80.989998,81.260002,80.789169,2119700
42468,83.510002,84.589996,82.269997,82.739998,82.260597,3480100
42471,83.540001,84.25,82.940002,82.980003,82.499207,2609300
42472,83.5,83.5,81.629997,82.690002,82.210884,2561200
42473,83.449997,85.449997,83.099998,85.050003,84.557213,4156400
42474,84.32,85.620003,83.739998,85.489998,84.994667,2918300
42475,84.43,84.949997,84,84.379997,83.891098,5343000
42478,84.019997,84.68,83.620003,84.129997,83.64254,3020700
42479,84.07,84.339996,81.959999,82.889999,82.409729,3008900
42480,83.599998,85.610001,83.080002,85.010002,84.517441,3012000
42481,84.830002,84.970001,83.760002,84.139999,83.652489,1610000
42482,83.75,85.400002,82.800003,84.389999,83.901031,3385700
42485,83.790001,84.68,81.889999,83.339996,82.857117,4559400
42486,87.129997,89.790001,85.830002,86.690002,86.187714,18172500
42487,86,88.980003,85.940002,88.940002,88.424675,6553000
42488,88.25,91.18,85.279999,85.870003,85.372467,5494400
42489,86.25,86.419998,83.639999,85.279999,84.785881,8047500
42492,85.120003,86.610001,84.379997,86.339996,85.839729,3664500
42493,85.669998,86.029999,84.510002,85.470001,84.974785,3522600
42494,84.629997,85.540001,83.720001,83.82,83.334335,3340600
42495,85.889999,86.239998,84.830002,85.239998,84.746109,4980200
42496,84.940002,86.330002,84.25,85.360001,84.865417,2762600
42499,85.529999,86.5,84.57,85.040001,84.547272,2246600
42500,85.349998,86.389999,84.760002,86.07,85.571304,1993400
42501,85.540001,86.870003,85.519997,85.589996,85.094086,1574600
42502,85.529999,86,81.949997,83.25,82.767647,4273500
42503,83.589996,84.730003,83,83.07,82.588684,2761900
42506,84.790001,85.940002,84,84.970001,84.477676,2734800
42507,85.650002,85.919998,84.279999,84.75,84.258949,2223700
42508,84.959999,87.519997,84.559998,87.029999,86.525742,3737800
42509,87.019997,87.849998,85.540001,86.43,85.929214,2042500
42510,87.5,88.809998,87,88.389999,87.877861,4149400
42513,89.510002,90.370003,88.82,88.959999,88.444557,2571600
42514,90.349998,91.910004,89.25,91.580002,91.049377,5218800
42515,92.18,92.800003,91,91.949997,91.417229,2923500
42516,91.489998,92.480003,90.940002,91.330002,90.800827,2467000
42517,91.370003,92.779999,91.160004,92.120003,91.58625,2960900
42521,92.809998,94.489998,92.269997,94.489998,93.942513,29172300
42522,94.099998,94.349998,93.459999,94.339996,93.793388,4372000
42523,93.949997,94.099998,93.059998,93.5,92.958252,3837900
42524,94,94,91.690002,92.07,91.536537,4373100
42527,90.660004,90.800003,90.129997,90.260002,89.73703,6656800
42528,90.849998,90.849998,90.290001,90.489998,89.965691,4624200
42529,90.5,90.650002,90.07,90.5,89.975632,3583100
42530,90,90.489998,89.360001,90.290001,89.766846,2590600
42531,89.25,89.690002,87.959999,88.43,87.917633,3477100
42534,87.400002,88.879997,87.25,87.400002,86.8936,3125100
42535,88.040001,88.150002,85.839996,87.370003,86.86377,4106600
42536,87.709999,87.900002,85.82,85.989998,85.491768,4512600
42537,85.029999,86.199997,83.830002,86.129997,85.630951,3679000
42538,86.230003,86.230003,84.150002,85.019997,84.527382,3921000
42541,86.980003,87.269997,85.169998,85.349998,84.855476,3167200
42542,85.879997,86.120003,85.300003,85.870003,85.372467,2473100
42543,85.510002,86.910004,85.440002,85.919998,85.422165,2601700
42544,86.790001,87.389999,86.57,87.360001,86.853828,3102700
42545,81.529999,84.190002,78.800003,80.07,79.606064,10072100
42548,77.5,78,73.620003,75.040001,74.605209,10707300
42549,77.790001,78,75.699997,76.470001,76.026924,4755700
42550,78.139999,79.43,77.720001,78.32,77.866203,5336200
42551,78.300003,78.529999,76.309998,78.339996,77.886086,7010100
42552,77.830002,78.419998,77.559998,77.970001,77.518242,2921200
42556,77.459999,77.589996,75.900002,76.440002,75.997101,3396800
42557,75.940002,76.519997,75.040001,76.050003,75.609367,3073800
42558,76.239998,77.739998,75.93,76.470001,76.026924,3730600
42559,77.059998,79.220001,76.82,79.150002,78.691399,3609100
42562,80.25,80.769997,79.709999,79.839996,79.377396,3821200
42563,80.800003,81.870003,80.279999,80.610001,80.142944,3604000
42564,81.199997,81.449997,80.410004,80.68,80.212532,3033000
42565,78.900002,80.059998,78.230003,79.580002,79.118912,9805900
42566,79.970001,80.25,79.5,79.68,79.21833,2465300
42569,80.559998,81.830002,80.400002,81.730003,81.256454,4206800
42570,81.93,82.419998,81.279999,81.540001,81.067551,2725600
42571,82.160004,84.860001,81.809998,84.169998,83.682312,6433200
42572,84.209999,84.650002,83.129997,83.290001,82.807411,6805200
42573,82.849998,84.629997,82.209999,84.400002,83.91098,4128400
42576,84.18,84.959999,83.639999,83.949997,83.463585,3737900
42577,85.160004,87.940002,85.160004,87.900002,87.390701,9906500
42578,88.82,89.099998,87.029999,87.440002,86.933365,6708600
42579,84.68,87.800003,83.059998,84.349998,83.861267,8976100
42580,84.43,85.830002,83.25,84.089996,83.602768,4311000
42583,84.43,84.5,83.650002,84.230003,83.741966,3791500
42584,84.510002,84.610001,81.669998,81.849998,81.375748,5219700
42585,81.760002,83.220001,81.720001,83.150002,82.668228,2269100
42586,83.459999,84.400002,82.790001,84.25,83.761848,2551900
42587,84.480003,86.309998,84.379997,85.739998,85.24321,2337900
42590,86,87.089996,85.309998,85.919998,85.422165,2420100
42591,86.25,86.970001,86.099998,86.370003,85.869568,1749600
42592,86.559998,86.589996,85.269997,85.720001,85.223328,1850700
42593,86.379997,86.739998,85.690002,86.18,85.680664,1812300
42594,85.489998,86.400002,85.449997,86.029999,85.531532,1398500
42597,86.650002,88.800003,86.32,88.519997,88.007103,3135000
42598,88.5,88.529999,87.330002,87.410004,86.903542,2660400
42599,87.510002,88.300003,87.07,88.260002,87.748611,1880500
42600,88.459999,88.739998,87.400002,87.599998,87.092438,1955000
42601,87.580002,89.040001,87.57,88.379997,87.867912,2533500
42604,88.129997,88.610001,87.790001,88.129997,87.61937,1797200
42605,88.879997,89.169998,87.730003,88.860001,88.345131,2017600
42606,88.629997,89.860001,86.879997,87.349998,86.84388,2977800
42607,87.419998,88.489998,87.410004,87.610001,87.102379,2453700
42608,87.580002,89.290001,87.349998,88.489998,87.97728,2399100
42611,88.690002,89.550003,88.68,88.940002,88.424675,1588300
42612,89.199997,89.610001,88.050003,88.5,87.987221,1894200
42613,88.129997,88.400002,87.510002,88.019997,87.510002,2155700
42614,88.379997,88.989998,87.389999,87.949997,87.440407,3157100
42615,88.25,88.25,87.459999,88.150002,87.639252,2126100
42619,87.889999,87.980003,86.519997,87.830002,87.321106,3001200
42620,87.629997,87.779999,86.589996,86.610001,86.108177,2929600
42621,86.510002,86.839996,85.360001,85.889999,85.392349,3380800
42622,84.800003,84.93,81.220001,81.400002,80.92836,5737500
42625,80.989998,83.199997,80.129997,82.910004,82.429619,4312400
42626,83.150002,83.309998,81.559998,82.5,82.021988,3462900
42627,81.910004,83.550003,81.910004,83.550003,83.06591,2848600
42628,83.480003,85.849998,83.279999,85.540001,85.044373,2851200
42629,85.870003,86.230003,83.449997,83.75,83.264748,3917900
42632,84.349998,84.540001,82.349998,82.989998,82.509148,3380200
42633,83.769997,83.900002,82.480003,82.790001,82.310303,2345400
42634,83.169998,83.669998,82.639999,83.379997,82.896881,1896200
42635,84.300003,84.529999,83.709999,84.389999,83.901031,1845300
42636,84.029999,85,83.529999,83.900002,83.413872,2730500
42639,83.050003,83.739998,82.400002,82.529999,82.051811,2711500
42640,82.230003,83.199997,81.739998,82.43,81.952393,3477000
42641,82.540001,83.400002,81.809998,82.239998,81.763496,2563000
42642,82.110001,98.089996,81.5,96.120003,95.563072,24577600
42643,99.699997,104.639999,99.699997,102.010002,101.418945,23753400
42646,102.980003,105,101.980003,102.760002,102.164604,6897100
42647,102.760002,104.949997,102.5,103.230003,102.631882,5738100
42648,103.190002,104.309998,102.360001,102.5,101.906105,4683700
42649,102.5,105.290001,100.82,103.489998,102.890373,10835100
42650,103.82,103.919998,102.089996,102.989998,102.393265,4721400
42653,102.360001,103.709999,102.050003,102.830002,102.234192,3121800
42654,102.769997,102.769997,100.690002,101.93,101.339409,4392800
42655,101.519997,103.199997,100.75,102.739998,102.144714,2853400
42656,101.870003,102,100.300003,101.839996,101.249931,3388200
42657,102.360001,103.089996,101.129997,101.400002,100.812477,2078300
42660,100.870003,101.940002,100.599998,100.879997,100.295486,1857700
42661,101.650002,102.230003,101.25,101.650002,101.061035,1252900
42662,101.199997,101.650002,100.879997,101.029999,100.444626,1939100
42663,100.480003,107.540001,99.389999,104.489998,103.884575,7829100
42664,105.389999,105.559998,100.800003,101.709999,101.120682,14438900
42667,101.620003,102,100.510002,101.839996,101.249931,3358500
42668,101.650002,101.650002,100.5,100.639999,100.056885,3971000
42669,100.410004,101.150002,97.870003,98.660004,98.088356,6458000
42670,100.360001,100.699997,98.739998,99.080002,98.50592,36614100
42671,99.75,100.260002,99.199997,99.779999,99.201866,13881200
42674,99.809998,100.300003,99.720001,100,99.420593,7926700
42675,100,100.050003,99.330002,99.550003,98.973198,6967000
42676,99.510002,99.669998,99,99.029999,98.456207,5181900
42677,99.25,99.599998,98.690002,98.739998,98.167885,4918500
42678,98.720001,99.25,98.32,98.699997,98.12812,3284600
42681,99.110001,99.339996,98.650002,98.720001,98.148003,5906800
42682,98.800003,99.43,98.550003,99.010002,98.436333,4713900
42683,98.5,98.760002,97.010002,97.279999,96.716354,7985400
42684,97.410004,97.559998,95.879997,96.589996,96.030342,8361900
42685,96.5,98.050003,96.5,97.730003,97.163742,3810200
42688,98,98,96.610001,96.739998,96.179482,4583200
42689,96.629997,98.040001,96.330002,97.800003,97.233345,3477500
42690,97.82,98.690002,97.68,97.830002,97.263161,2306800
42691,98,98.57,97.650002,98.059998,97.491829,2281700
42692,98.510002,99.050003,98.349998,98.879997,98.307076,2341900
42695,99.279999,99.43,98.309998,98.589996,98.018761,2814100
42696,98.949997,99.25,98.339996,98.839996,98.267303,1986900
42697,98.599998,99.519997,98.5,99.330002,98.754471,2019600
42699,99.400002,99.589996,99.139999,99.510002,98.933434,1465600
42702,99.970001,100,98.959999,99.059998,98.486031,4654700
42703,99,99.449997,98.57,98.849998,98.277252,2853700
42704,99.209999,99.349998,98.830002,99.150002,98.575516,4324200
42705,99.019997,99.400002,97.75,97.75,97.183624,5486600
42706,98,98.550003,97.75,97.970001,97.402359,3091500
42709,98.239998,98.339996,97.650002,97.800003,97.233345,2825600
42710,97.559998,98.199997,97.519997,97.809998,97.243271,2247000
42711,98,98.449997,97.57,98.389999,97.819923,2364100
42712,98.650002,98.989998,98.120003,98.150002,97.581314,2020000
42713,98.449997,98.580002,98,98.330002,97.760269,1962200
42716,98.139999,98.5,98.059998,98.139999,97.571365,1954900
42717,98.349998,98.620003,98.080002,98.199997,97.63102,3244200
42718,98.199997,98.389999,97.800003,97.830002,97.263161,3679800
42719,97.75,98.290001,97.699997,97.779999,97.213455,4155400
42720,97.82,97.900002,97.010002,97.190002,96.626877,4814900
42723,97.290001,97.519997,97.040001,97.129997,96.567215,2346500
42724,97.309998,97.769997,96.849998,97.099998,96.537392,2765900
42725,97,97.75,96.949997,97.699997,97.133911,1787900
42726,97.599998,97.910004,97.389999,97.879997,97.312874,1802300
42727,97.900002,98.5,97.800003,98.199997,97.63102,1053100
42731,98.400002,99.209999,98.389999,99,98.426384,1506600
42732,99.110001,99.18,98.360001,98.389999,97.819923,2359300
42733,98.400002,98.639999,98.010002,98.099998,97.531601,1823300
42734,98.160004,98.440002,97.68,98.010002,97.442123,2235200
42738,98.25,98.25,97.550003,97.660004,97.094154,2392800
42739,97.669998,98.360001,97.650002,98.300003,97.730446,3949700
42740,98.480003,98.790001,98.18,98.400002,97.829865,2181800
42741,98.699997,98.720001,97.989998,98.209999,97.640961,2849000
42744,98.25,98.470001,97.970001,98.110001,97.541542,2186200
42745,98.540001,98.790001,98.260002,98.629997,98.058525,2767700
42746,98.489998,98.610001,98.279999,98.480003,97.909401,1726500
42747,98.489998,98.580002,98.260002,98.300003,97.730446,1574900
42748,98.209999,98.620003,97.970001,98.379997,97.809975,2074800
42752,98.5,98.620003,97.610001,97.620003,97.054382,5470200
42753,98.089996,98.339996,97.860001,98.010002,97.442123,1936200
42754,98.139999,98.260002,97.809998,98.059998,97.491829,2464300
42755,98.199997,98.309998,97.68,97.800003,97.233345,2743500
42758,97.5,97.699997,96,96,95.443764,9077800
42759,96.230003,97.32,96.059998,96.699997,96.139709,4200400
42760,96.830002,97.809998,96.830002,97.5,96.935074,3859500
42761,97.43,97.620003,97.110001,97.260002,96.696472,3113400
42762,97.400002,97.989998,97.300003,97.879997,97.312874,2484500
42765,98.050003,98.199997,97.25,98.019997,97.452057,2971400
42766,97.75,98.169998,97.459999,97.849998,97.283043,2699400
42767,98.389999,98.580002,97.75,97.75,97.183624,4621000
42768,98.099998,99.339996,98.099998,99.010002,98.436333,3450400
42769,99,99.5,98.900002,99.459999,98.88372,1840300
42772,99.849998,101.25,99.760002,100.050003,99.470299,12649600
42773,100.650002,101.279999,100.440002,101.269997,100.683228,2716600
42774,101.470001,102.160004,101.040001,102.080002,101.488541,3419200
